timestamp,value,label
2020-06-27 00:00:00,2.9509040441357564,0.0
2020-06-27 00:05:00,2.9611311019161612,0.0
2020-06-27 00:10:00,2.9818581596965665,0.0
2020-06-27 00:15:00,3.0050852174769713,0.0
2020-06-27 00:20:00,2.9968122752573763,0.0
2020-06-27 00:25:00,3.0105393330377805,0.0
2020-06-27 00:30:00,3.0097663908181858,0.0
2020-06-27 00:35:00,3.0359934485985907,0.0
2020-06-27 00:40:00,3.030720506378996,0.0
2020-06-27 00:45:00,3.0444475641594004,0.0
2020-06-27 00:50:00,3.0701746219398056,0.0
2020-06-27 00:55:00,3.0649016797202098,0.0
2020-06-27 01:00:00,3.095128737500616,0.0
2020-06-27 01:05:00,3.0848557952810203,0.0
2020-06-27 01:10:00,3.1135828530614256,0.0
2020-06-27 01:15:00,3.10430991084183,0.0
2020-06-27 01:20:00,3.1225369686222355,0.0
2020-06-27 01:25:00,3.1182640264026404,0.0
2020-06-27 01:30:00,3.135991084183045,0.0
2020-06-27 01:35:00,3.1422181419634505,0.0
2020-06-27 01:40:00,3.1569451997438547,0.0
2020-06-27 01:45:00,3.16667225752426,0.0
2020-06-27 01:50:00,3.1808993153046647,0.0
2020-06-27 01:55:00,3.1741263730850697,0.0
2020-06-27 02:00:00,3.1863534308654744,0.0
2020-06-27 02:05:00,3.19608048864588,0.0
2020-06-27 02:10:00,3.2338075464262843,0.0
2020-06-27 02:15:00,3.2185346042066896,0.0
2020-06-27 02:20:00,3.2317616619870937,0.0
2020-06-27 02:25:00,3.2584887197675,0.0
2020-06-27 02:30:00,3.2447157775479036,0.0
2020-06-27 02:35:00,3.2569428353283083,0.0
2020-06-27 02:40:00,3.2621698931087137,0.0
2020-06-27 02:45:00,3.2713969508891187,0.0
2020-06-27 02:50:00,3.2577786069651746,0.0
2020-06-27 02:55:00,3.2264253731343286,0.0
2020-06-27 03:00:00,3.257731343283584,0.0
2020-06-27 03:05:00,3.268674129353232,0.0
2020-06-27 03:10:00,3.2527537313432844,0.0
2020-06-27 03:15:00,3.2696691542288563,0.0
2020-06-27 03:20:00,3.3091716417910444,0.0
2020-06-27 03:25:00,3.340360696517413,0.0
2020-06-27 03:30:00,3.340935323383085,0.0
2020-06-27 03:35:00,3.3554278606965187,0.0
2020-06-27 03:40:00,3.323435323383085,0.0
2020-06-27 03:45:00,3.329410447761194,0.0
2020-06-27 03:50:00,3.34791542288557,0.0
2020-06-27 03:55:00,3.333380597014927,0.0
2020-06-27 04:00:00,3.3493233830845783,0.0
2020-06-27 04:05:00,3.3687437810945275,0.0
2020-06-27 04:10:00,3.3862089552238817,0.0
2020-06-27 04:15:00,3.3169527363184086,0.0
2020-06-27 04:20:00,3.313002487562188,0.0
2020-06-27 04:25:00,3.339942786069653,0.0
2020-06-27 04:30:00,3.3553706467661697,0.0
2020-06-27 04:35:00,3.3578532338308458,0.0
2020-06-27 04:40:00,3.3716641791044784,0.0
2020-06-27 04:45:00,3.4284278606965173,0.0
2020-06-27 04:50:00,3.4528905472636837,0.0
2020-06-27 04:55:00,3.4105124378109464,0.0
2020-06-27 05:00:00,3.394654228855722,0.0
2020-06-27 05:05:00,3.444412935323384,0.0
2020-06-27 05:10:00,3.4682935323383086,0.0
2020-06-27 05:15:00,3.4673159203980117,0.0
2020-06-27 05:20:00,3.4174751243781105,0.0
2020-06-27 05:25:00,3.4194154228855718,0.0
2020-06-27 05:30:00,3.4363358208955237,0.0
2020-06-27 05:35:00,3.4408681592039803,0.0
2020-06-27 05:40:00,3.4354626865671656,0.0
2020-06-27 05:45:00,3.4334502487562197,0.0
2020-06-27 05:50:00,3.4647810945273627,0.0
2020-06-27 05:55:00,3.4189328358208964,0.0
2020-06-27 06:00:00,3.4095049751243787,0.0
2020-06-27 06:05:00,3.4563184079602003,0.0
2020-06-27 06:10:00,3.4582786069651763,0.0
2020-06-27 06:15:00,3.433845771144278,0.0
2020-06-27 06:20:00,3.4901915422885588,0.0
2020-06-27 06:25:00,3.5096368159203983,0.0
2020-06-27 06:30:00,3.5418681592039807,0.0
2020-06-27 06:35:00,3.555766169154229,0.0
2020-06-27 06:40:00,3.521935323383087,0.0
2020-06-27 06:45:00,3.5046243781094533,0.0
2020-06-27 06:50:00,3.4487661691542293,0.0
2020-06-27 06:55:00,3.471243781094529,0.0
2020-06-27 07:00:00,3.4060273631840805,0.0
2020-06-27 07:05:00,3.4404502487562194,0.0
2020-06-27 07:10:00,3.4248980099502515,0.0
2020-06-27 07:15:00,3.4756915422885566,0.0
2020-06-27 07:20:00,3.4711915422885586,0.0
